ATM PK;BRANCH FK;LOCATION FK;ORG ID;A TYPE;a type desc;A PLACE;A NAME;A STATUS;a status desc;BOBJECT NAME;WHOURS TYPE;a whours type desc;REMARK;WEB NOTE;WEB STATUS;a web status desc;LOCATION PK;COUNTY ID;COUNTY NAME;PLACE ZIP;PLACE NAME;STREET NAME;HOUSE N;HOUSE SUBN;ADDRESS LONG;address full;housenum full;X;Y;L STATUS;l status desc;;LONG;LAT
25289;;853;42910;1;Bankomat;ZAGREB;Petra PreradoviÊa 6;1;U funkciji (radi);HOTO CVIJETNI;2;u radno vrijeme objekta;;;1;Prikaûi na karti;853;21;Grad Zagreb;10000;Zagreb;Trg Petra PreradoviÊa;6;;Trg Petra PreradoviÊa 6;Zagreb, Trg Petra PreradoviÊa 6;6;2459493;5073361;1;Prikaûi na karti;;" 15∞ 58' 25""";" 45∞ 48' 45"""
25290;;854;70947;1;Bankomat;Matulji;Trg maröala Tita 7;1;U funkciji (radi);konzum d.d.;1;0-24 h;;;1;Prikaûi na karti;854;8;Primorsko-goranska ûupanija;51211;Matulji;Trg maröala Tita;7;;Trg maröala Tita 7;Matulji, Trg maröala Tita 7;7;2329966;5025717;1;Prikaûi na karti;;" 14∞ 19' 27""";" 45∞ 21' 51"""
25291;;855;43920;1;Bankomat;ZapreöiÊ;Trg F.Tumana 2;1;U funkciji (radi);Ljekarna NagliÊ;1;0-24 h;;;1;Prikaûi na karti;855;1;ZagrebaËka ûupanija;10290;ZapreöiÊ;Trg  dr. Franje Tumana;2;;Trg  dr. Franje Tumana 2;ZapreöiÊ, Trg  dr. Franje Tumana 2;2;2445770;5079865;1;Prikaûi na karti;;" 15∞ 47' 47""";" 45∞ 52' 12"""
25292;;856;65947;1;Bankomat;Pazin;Dinka TrinajstiÊa 4b;1;U funkciji (radi);NiûetiÊ;1;0-24 h;;;1;Prikaûi na karti;856;18;Istarska ûupanija;52000;Pazin;Dinka TrinajstiÊa;4;b;Dinka TrinajstiÊa 4b;Pazin, Dinka TrinajstiÊa 4/b;4/b;2299264;5012875;1;Prikaûi na karti;;" 13∞ 56' 16""";" 45∞ 14' 26"""
25294;;858;52610;1;Bankomat;Virovitica;Ljudevita Gaja 21;1;U funkciji (radi);OpÊa bolnica Virovitica;2;u radno vrijeme objekta;;;1;Prikaûi na karti;858;10;VirovitiËko-podravska ûupanija;33000;Virovitica;Ljudevita Gaja;21;;Ljudevita Gaja 21;Virovitica, Ljudevita Gaja 21;21;2569419;5075410;1;Prikaûi na karti;;" 17∞ 23' 19""";" 45∞ 49' 43"""
25295;;859;10194;1;Bankomat;Split;VinkovaËka 21;1;U funkciji (radi);Penava;1;0-24 h;;;1;Prikaûi na karti;859;17;Splitsko-dalmatinska ûupanija;21000;Split;VinkovaËka;21;;VinkovaËka 21;Split, VinkovaËka 21;21;2496720;4817694;1;Prikaûi na karti;;" 16∞ 27' 17""";" 43∞ 30' 44"""
25296;;860;10199;1;Bankomat;Sinj;Miljenka Buljana 5;1;U funkciji (radi);Kaufland Hrvatska d.d.;1;0-24 h;;;1;Prikaûi na karti;860;17;Splitsko-dalmatinska ûupanija;21230;Sinj;Miljenka Buljana;0;;Miljenka Buljana ;Sinj, Miljenka Buljana ;;2512530;4838426;1;Prikaûi na karti;;" 16∞ 39' 2""";" 43∞ 41' 56"""
25300;;861;10196;1;Bankomat;Viönjevac;Bana Josipa JelaËiÊa 67a;1;U funkciji (radi);Biljemerkant d.o.o;1;0-24 h;;;1;Prikaûi na karti;861;14;OsjeËko-baranjska ûupanija;31220;Viönjevac;bana Josipa JelaËiÊa;67;a;bana Josipa JelaËiÊa 67a;Viönjevac, bana Josipa JelaËiÊa 67/a;67/a;2665999;5047957;1;Prikaûi na karti;;" 18∞ 37' 19""";" 45∞ 33' 55"""
25301;;862;10193;1;Bankomat;ODRA;Ivana lackoviÊa Croate 30;1;U funkciji (radi);Ljekarna Dobrinec;1;0-24 h;;;1;Prikaûi na karti;862;21;Grad Zagreb;10020;Odra;Ivana LackoviÊa Croate ;30;;Ivana LackoviÊa Croate  30;Odra, Ivana LackoviÊa Croate  30;30;2461047;5064537;1;Prikaûi na karti;;" 15∞ 59' 40""";" 45∞ 43' 59"""
25303;;863;;2;Dnevno-noÊni trezor;Osijek;Svilajska 31a;1;U funkciji (radi);TC Portanova;2;u radno vrijeme objekta;;;1;Prikaûi na karti;863;14;OsjeËko-baranjska ûupanija;31000;Osijek;Svilajska;31;a;Svilajska 31a;Osijek, Svilajska 31/a;31/a;2667281;5047612;1;Prikaûi na karti;;" 18∞ 38' 18""";" 45∞ 33' 43"""
25304;;864;10200;1;Bankomat;Rovinj;BraÊe BoûiÊ 4C;1;U funkciji (radi);Mercator;2;u radno vrijeme objekta;;;1;Prikaûi na karti;864;18;Istarska ûupanija;52210;Rovinj;stanga;0;bb;stanga bb;Rovinj, stanga bb;bb;2276316;4995810;1;Prikaûi na karti;;" 13∞ 39' 12""";" 45∞ 4' 49"""
25305;;865;10195;1;Bankomat;Rovinj;A. Smareglia bb;1;U funkciji (radi);Hotel Lone;2;u radno vrijeme objekta;;;1;Prikaûi na karti;865;18;Istarska ûupanija;52210;Rovinj;A. Smareglia;0;bb;A. Smareglia bb;Rovinj, A. Smareglia bb;bb;2275102;4995225;1;Prikaûi na karti;;" 13∞ 38' 17""";" 45∞ 4' 28"""
25314;;869;10197;1;Bankomat;Zabok;Josipa Broza Tita 1;1;U funkciji (radi);Poduzetniötvo Tomek;1;0-24 h;;;1;Prikaûi na karti;869;2;Krapinsko-zagorska ûupanija;49210;Zabok;Josipa Broza Tita;1;;Josipa Broza Tita 1;Zabok, Josipa Broza Tita 1;1;2454526;5097006;1;Prikaûi na karti;;" 15∞ 54' 27""";" 46∞ 1' 30"""
25316;;870;46734;1;Bankomat;Buje;Josipa Broza 2;1;U funkciji (radi);Poslovni objekt;1;0-24 h;;;1;Prikaûi na karti;870;18;Istarska ûupanija;52460;Buje;Josipa Broza;2;;Josipa Broza 2;Buje, Josipa Broza 2;2;2277945;5032363;1;Prikaûi na karti;;" 13∞ 39' 28""";" 45∞ 24' 34"""
25318;;871;10198;1;Bankomat;Jastrebarsko;F. Tumana 47;1;U funkciji (radi);Florijan d.o.o.;1;0-24 h;;;1;Prikaûi na karti;871;1;ZagrebaËka ûupanija;10450;Jastrebarsko;Franje Tumana;0;;Franje Tumana ;Jastrebarsko, Franje Tumana ;;2434020;5057532;1;Prikaûi na karti;;" 15∞ 38' 53""";" 45∞ 40' 5"""
25319;;872;10201;1;Bankomat;Zagreb;Vukomerec 23;1;U funkciji (radi);Habat trgovina d.o.o.;1;0-24 h;;;1;Prikaûi na karti;872;21;Grad Zagreb;10000;Zagreb;Vukomerec;23;;Vukomerec 23;Zagreb, Vukomerec 23;23;2464686;5072777;1;Prikaûi na karti;;" 16∞ 2' 26""";" 45∞ 48' 27"""
25320;;873;10203;1;Bankomat;Sesvete;BistriËka 6;1;U funkciji (radi);Kaufland Hrvatska k.d.;1;0-24 h;;;1;Prikaûi na karti;873;21;Grad Zagreb;10360;Sesvete;BistriËka;6;;BistriËka 6;Sesvete, BistriËka 6;6;2469844;5075613;1;Prikaûi na karti;;" 16∞ 6' 24""";" 45∞ 49' 60"""
25321;;874;10205;1;Bankomat;Split;Put Mostina 10;1;U funkciji (radi);Bauhaus;2;u radno vrijeme objekta;;;1;Prikaûi na karti;874;17;Splitsko-dalmatinska ûupanija;21000;Split;Put Mostina;10;;Put Mostina 10;Split, Put Mostina 10;10;2499165;4819120;1;Prikaûi na karti;;" 16∞ 29' 5""";" 43∞ 31' 30"""
25322;;875;48310;1;Bankomat;Zagreb;Jablanska 56;1;U funkciji (radi);Poslovni objekt;1;0-24 h;;;1;Prikaûi na karti;875;21;Grad Zagreb;10000;Zagreb;Jablanska;56;;Jablanska 56;Zagreb, Jablanska 56;56;2454934;5071648;1;Prikaûi na karti;;" 15∞ 54' 55""";" 45∞ 47' 48"""
25326;;877;65515;1;Bankomat;Zadar;Knezova äubiÊa Bribirskih 4;1;U funkciji (radi);Pominvest;1;0-24 h;;;1;Prikaûi na karti;877;13;Zadarska ûupanija;23000;Zadar;Knezova äubiÊa Bribirskih;4;;Knezova äubiÊa Bribirskih 4;Zadar, Knezova äubiÊa Bribirskih 4;4;2398455;4885494;1;Prikaûi na karti;;" 15∞ 13' 34""";" 44∞ 6' 56"""
25327;;878;63810;1;Bankomat;Oroslavje;M. PrpiÊa 112;1;U funkciji (radi);Preis super d.o.o.;1;0-24 h;;;1;Prikaûi na karti;878;2;Krapinsko-zagorska ûupanija;49243;Oroslavje;Milana PrpiÊa;112;;Milana PrpiÊa 112;Oroslavje, Milana PrpiÊa 112;112;2455258;5093618;1;Prikaûi na karti;;" 15∞ 55' 2""";" 45∞ 59' 40"""
25328;;879;86010;1;Bankomat;Zagreb;Vladimira VariÊaka 9;1;U funkciji (radi);BILLA d.o.o.;1;0-24 h;;;1;Prikaûi na karti;879;21;Grad Zagreb;10000;Zagreb;Vladimira VariÊaka;9;;Vladimira VariÊaka 9;Zagreb, Vladimira VariÊaka 9;9;2460624;5068101;1;Prikaûi na karti;;" 15∞ 59' 19""";" 45∞ 45' 55"""
25329;;880;50147;1;Bankomat;Makarska;DubrovaËka 35;1;U funkciji (radi);APFEL d.o.o.;2;u radno vrijeme objekta;;;1;Prikaûi na karti;880;17;Splitsko-dalmatinska ûupanija;21300;Makarska;DubrovaËka;0;;DubrovaËka ;Makarska, DubrovaËka ;;2543449;4792801;1;Prikaûi na karti;;" 17∞ 1' 50""";" 43∞ 17' 13"""
25330;;881;38115;1;Bankomat;Bilje;Kralja Zvonimira 28;1;U funkciji (radi);KONZUM d.d.;1;0-24 h;;;1;Prikaûi na karti;881;14;OsjeËko-baranjska ûupanija;31327;Bilje;Kralja Zvonimira;28;;Kralja Zvonimira 28;Bilje, Kralja Zvonimira 28;28;2675379;5052152;1;Prikaûi na karti;;" 18∞ 44' 37""";" 45∞ 36' 3"""
25331;;882;54510;1;Bankomat;Podravske Sesvete;Bana Josipa JelaËiÊa 6;1;U funkciji (radi);Sloga - Podravska trgovina d.o.o;1;0-24 h;;;1;Prikaûi na karti;882;6;KoprivniËko-kriûevaËka ûupanija;48363;Podravske Sesvete;Bana Josipa JelaËiÊa;6;;Bana Josipa JelaËiÊa 6;Podravske Sesvete, Bana Josipa JelaËiÊa 6;6;2555520;5094482;1;Prikaûi na karti;;" 17∞ 12' 43""";" 46∞ 0' 5"""
25332;;883;91110;1;Bankomat;Botinec;SisaËka cesta bb;1;U funkciji (radi);Konzum dd;2;u radno vrijeme objekta;;;1;Prikaûi na karti;883;21;Grad Zagreb;10020;Botinec;SisaËka cesta ;0;bb;SisaËka cesta  bb;Botinec, SisaËka cesta  bb;bb;2457305;5067256;1;Prikaûi na karti;;" 15∞ 56' 46""";" 45∞ 45' 27"""
25334;;885;71945;1;Bankomat;; Grada Vukovara 275;1;U funkciji (radi);Konzum dd;1;0-24 h;;;1;Prikaûi na karti;885;21;Grad Zagreb;10000;Zagreb;Grada Vukovara;275;;Grada Vukovara 275;Zagreb, Grada Vukovara 275;275;2462632;5072361;1;Prikaûi na karti;;" 16∞ 0' 51""";" 45∞ 48' 13"""
25337;;887;10208;1;Bankomat;Zagreb;Velimira äkorpika 19;1;U funkciji (radi);Lesnina Hrvatska d.o.o;2;u radno vrijeme objekta;;;1;Prikaûi na karti;887;21;Grad Zagreb;10000;Zagreb;Velimira äkorpika;19;;Velimira äkorpika 19;Zagreb, Velimira äkorpika 19;19;2450505;5071868;1;Prikaûi na karti;;" 15∞ 51' 30""";" 45∞ 47' 54"""
25339;;888;94040;1;Bankomat;Cerna;Cerna, Kralja Tomislava 2;1;U funkciji (radi);Poslovni objekt;1;0-24 h;;;1;Prikaûi na karti;888;16;Vukovarsko-srijemska ûupanija;32272;Cerna;Kralja Tomislava;2;;Kralja Tomislava 2;Cerna, Kralja Tomislava 2;2;2672402;5005817;1;Prikaûi na karti;;" 18∞ 41' 22""";" 45∞ 11' 5"""
25343;;890;79910;1;Bankomat;Samobor;151.Samoborske brigade HV-a 2;1;U funkciji (radi);Autobusni kolodvor;1;0-24 h;;;1;Prikaûi na karti;890;1;ZagrebaËka ûupanija;10430;Samobor;151. samoborske brigade HV;2;;151. samoborske brigade HV 2;Samobor, 151. samoborske brigade HV 2;2;2439523;5073000;1;Prikaûi na karti;;" 15∞ 43' 0""";" 45∞ 48' 28"""
25344;;891;10026;1;Bankomat;Nova Gradiöka;Karla Dieneöa 7;1;U funkciji (radi);Hrvatska llutrija;1;0-24 h;;;1;Prikaûi na karti;891;12;Brodsko-posavska ûupanija;35400;Nova Gradiöka;Karla Dieneöa;7;;Karla Dieneöa 7;Nova Gradiöka, Karla Dieneöa 7;7;2569490;5012408;1;Prikaûi na karti;;" 17∞ 22' 50""";" 45∞ 15' 42"""
25353;10296;892;10207;2;Dnevno-noÊni trezor;Zagreb;Samoborska 145;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;892;21;Grad Zagreb;10000;Zagreb;Samoborska cesta;145;;Samoborska cesta 145;Zagreb, Samoborska cesta 145;145;1766064.13;5750168;1;Prikaûi na karti;;" 15∞ 51' 53""";" 45∞ 48' 41"""
25372;10296;892;58434;1;Bankomat;Zagreb;Samoborska 145;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;892;21;Grad Zagreb;10000;Zagreb;Samoborska cesta;145;;Samoborska cesta 145;Zagreb, Samoborska cesta 145;145;1766064.13;5750168;1;Prikaûi na karti;;" 15∞ 51' 53""";" 45∞ 48' 41"""
25346;10296;892;16333;4;Ureaj za zaprimanje naloga;Zagreb - Jankomir;Zagreb, Samoborska 145;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;892;21;Grad Zagreb;10000;Zagreb;Samoborska cesta;145;;Samoborska cesta 145;Zagreb, Samoborska cesta 145;145;1766064.13;5750168;1;Prikaûi na karti;;" 15∞ 51' 53""";" 45∞ 48' 41"""
25348;10296;892;10207;1;Bankomat;Zagreb-Jankomir;Samoborska 145;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;892;21;Grad Zagreb;10000;Zagreb;Samoborska cesta;145;;Samoborska cesta 145;Zagreb, Samoborska cesta 145;145;1766064.13;5750168;1;Prikaûi na karti;;" 15∞ 51' 53""";" 45∞ 48' 41"""
25345;;893;53710;1;Bankomat;Zagreb;Zagreb, Slavonska avenija 11d;1;U funkciji (radi);City centar one East ;2;u radno vrijeme objekta;;;1;Prikaûi na karti;893;21;Grad Zagreb;10000;Zagreb;Slavonska avenija;11;d;Slavonska avenija 11d;Zagreb, Slavonska avenija 11/d;11/d;2465721;5072142;1;Prikaûi na karti;;" 16∞ 3' 14""";" 45∞ 48' 7"""
25349;;895;79510;1;Bankomat;Delnice;Delnice, Podötore 1;1;U funkciji (radi);Konzum d.d.;1;0-24 h;;;1;Prikaûi na karti;895;8;Primorsko-goranska ûupanija;51300;Delnice;Podötore;1;;Podötore 1;Delnice, Podötore 1;1;2367583;5028053;1;Prikaûi na karti;;" 14∞ 48' 13""";" 45∞ 23' 36"""
25350;;897;10141;1;Bankomat;Slatina;Slatina, Vladimira Nazora 56;1;U funkciji (radi);Hrvatska lutrija;1;0-24 h;;;1;Prikaûi na karti;897;10;VirovitiËko-podravska ûupanija;33520;Slatina;Vladimira Nazora ;56;;Vladimira Nazora  56;Slatina, Vladimira Nazora  56;56;2594069;5062059;1;Prikaûi na karti;;" 17∞ 42' 12""";" 45∞ 42' 20"""
25351;;898;36243;1;Bankomat;Split;Split, Poljana Tina UjeviÊa 2;1;U funkciji (radi);Privatni objekt;1;0-24 h;;;1;Prikaûi na karti;898;17;Splitsko-dalmatinska ûupanija;21000;Split;Poljana Tina UjeviÊa;2;;Poljana Tina UjeviÊa 2;Split, Poljana Tina UjeviÊa 2;2;2495249;4817553;1;Prikaûi na karti;;" 16∞ 26' 11""";" 43∞ 30' 40"""
25355;;903;99063;1;Bankomat;Slavonski Brod;Slavonski Brod, Naselje A.Hebranga Blok VI / 14;1;U funkciji (radi);Poslovni prostor;1;0-24 h;;;1;Prikaûi na karti;903;12;Brodsko-posavska ûupanija;35000;Slavonski Brod;Naselje Andrije Hebranga;86;;Naselje Andrije Hebranga 86;Slavonski Brod, Naselje Andrije Hebranga 86;86;2620921;5001562;1;Prikaûi na karti;;" 18∞ 2' 0""";" 45∞ 9' 26"""
25356;;904;41432;1;Bankomat;Podstrana;Podstrana, StroûanaËka 20;1;U funkciji (radi);Hotel Split;1;0-24 h;;;1;Prikaûi na karti;904;17;Splitsko-dalmatinska ûupanija;21312;Podstrana;StroûanaËka cesta;20;;StroûanaËka cesta 20;Podstrana, StroûanaËka cesta 20;20;2503205;4816498;1;Prikaûi na karti;;" 16∞ 32' 5""";" 43∞ 30' 5"""
25359;10301;905;68440;1;Bankomat;Zagreb;Miramarska 23;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;905;21;Grad Zagreb;10000;Zagreb;Miramarska cesta;23;;Miramarska cesta 23;Zagreb, Miramarska cesta 23;23;1778294;5748697.5;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 48' 8"""
25360;10301;905;10204;1;Bankomat;Zagreb;Miramarska 23;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;905;21;Grad Zagreb;10000;Zagreb;Miramarska cesta;23;;Miramarska cesta 23;Zagreb, Miramarska cesta 23;23;1778294;5748697.5;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 48' 8"""
25361;10301;905;;2;Dnevno-noÊni trezor;Zagreb;Miramarska 23 ;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;905;21;Grad Zagreb;10000;Zagreb;Miramarska cesta;23;;Miramarska cesta 23;Zagreb, Miramarska cesta 23;23;1778294;5748697.5;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 48' 8"""
25362;10301;905;;3;Ureaj za polog kovanica;Zagreb;Miramarska 23;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;905;21;Grad Zagreb;10000;Zagreb;Miramarska cesta;23;;Miramarska cesta 23;Zagreb, Miramarska cesta 23;23;1778294;5748697.5;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 48' 8"""
25363;10301;905;;4;Ureaj za zaprimanje naloga;Zagreb;Miramarska 23;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;905;21;Grad Zagreb;10000;Zagreb;Miramarska cesta;23;;Miramarska cesta 23;Zagreb, Miramarska cesta 23;23;1778294;5748697.5;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 48' 8"""
25365;;906;37551;1;Bankomat;Biograd;Dr.Franje Tumana 82;1;U funkciji (radi);Bure centar;1;0-24 h;;;1;Prikaûi na karti;906;13;Zadarska ûupanija;23210;Biograd na Moru;Dr. Franje Tumana;0;;Dr. Franje Tumana ;Biograd na Moru, Dr. Franje Tumana ;;1719612;5456050;1;Prikaûi na karti;;15∞ 27' 22'';43∞ 56' 34''
25366;;907;65315;1;Bankomat;Pakoötane;Pine Beach, Brune BuöiÊa 45;1;U funkciji (radi);Pine Beach;1;0-24 h;;;1;Prikaûi na karti;907;13;Zadarska ûupanija;23211;Pakoötane;Brune BuöiÊa;0;;Brune BuöiÊa ;Pakoötane, Brune BuöiÊa ;;1725853;5451451;1;Prikaûi na karti;;15∞ 30' 13'';43∞ 54' 34''
25367;;908;76961;1;Bankomat;Umag;AC Park Umag;1;U funkciji (radi);AC Park;1;0-24 h;;;1;Prikaûi na karti;908;18;Istarska ûupanija;52470;Umag;AC Park;0;;AC Park ;Umag, AC Park ;;1507922;5679948;1;Prikaûi na karti;;13∞ 31' 13'';45∞ 25' 60''
25368;;909;46834;1;Bankomat;Sumartin;Sumartin bb;1;U funkciji (radi);Studenac d.o.o.;1;0-24 h;;;1;Prikaûi na karti;909;17;Splitsko-dalmatinska ûupanija;21426;Sumartin;Sumartin;0;bb;Sumartin bb;Sumartin, Sumartin bb;bb;1878167;5355709;1;Prikaûi na karti;;16∞ 52' 17'';43∞ 17' 6''
25369;;910;31734;1;Bankomat;Tar-Torre;Istarska 8;1;U funkciji (radi);OpÊina Tar-Vabriga;1;0-24 h;;;1;Prikaûi na karti;910;18;Istarska ûupanija;52465;Tar;Istarska;8;;Istarska 8;Tar, Istarska 8;8;1517124;5668808;1;Prikaûi na karti;;13∞ 37' 43'';45∞ 17' 58''
25371;;912;75410;1;Bankomat;;Avenija Dubrovnik 15;1;U funkciji (radi);ZagrebaËki Velesajam;1;0-24 h;;;1;Prikaûi na karti;912;21;Grad Zagreb;10000;Zagreb;Avenija Dubrovnik;15;;Avenija Dubrovnik 15;Zagreb, Avenija Dubrovnik 15;15;1777608;5744805;1;Prikaûi na karti;;15∞ 58' 7'';45∞ 46' 40''
25375;;914;46320;1;Bankomat;Varaûdin;Gustava Krkleca 1a;1;U funkciji (radi);Mercator-H d.o.o;1;0-24 h;;;1;Prikaûi na karti;914;5;Varaûdinska ûupanija;42000;Varaûdin;Gustava Krkleca;1;a;Gustava Krkleca 1a;Varaûdin, Gustava Krkleca 1/a;1/a;1817485;5830497;1;Prikaûi na karti;;16∞ 19' 36'';46∞ 18' 43''
25377;;916;73410;1;Bankomat;Zagreb;Avenija Dubrava 1;1;U funkciji (radi);;1;0-24 h;;;1;Prikaûi na karti;916;21;Grad Zagreb;10000;Zagreb;Dubrava;1;;Dubrava 1;Zagreb, Dubrava 1;1;1785468;5752336;1;Prikaûi na karti;;16∞ 2' 21'';45∞ 49' 30''
25378;;917;32443;1;Bankomat;Grubiöno polje;Nikole äubiÊa Zrinskog 18;1;U funkciji (radi);;1;0-24 h;;;1;Prikaûi na karti;917;7;Bjelovarsko-bilogorska ûupanija;43290;Grubiöno Polje;Nikole äubiÊa Zrinskog;18;;Nikole äubiÊa Zrinskog 18;Grubiöno Polje, Nikole äubiÊa Zrinskog 18;18;1911996;5732824;1;Prikaûi na karti;;17∞ 10' 33'';45∞ 42' 10''
25379;;920;83310;1;Bankomat;Rijeka;Slavka Krautzeka bb;1;U funkciji (radi);Studentski Kampus;2;u radno vrijeme objekta;;;1;Prikaûi na karti;920;8;Primorsko-goranska ûupanija;51000;Rijeka;Slavka Krautzeka;1;bb;Slavka Krautzeka 1bb;Rijeka, Slavka Krautzeka 1/bb;1/bb;1609390;5673833;1;Prikaûi na karti;;15∞ 58' 29'';45∞ 48' 8''
25380;;921;10190;1;Bankomat;Trnovec BartoloveËki;Gospodarska 1;1;U funkciji (radi);Slobodna zona Varaûdin;1;0-24 h;;;1;Prikaûi na karti;921;5;Varaûdinska ûupanija;42202;Trnovec;Gospodarska;1;;Gospodarska 1;Trnovec, Gospodarska 1;1;1827099;5828459;1;Prikaûi na karti;;15∞ 58' 29'';45∞ 48' 8''
25384;;925;90034;1;Bankomat;Buzet;Trg fontana 5;1;U funkciji (radi);EPIS d.o.o.;1;0-24 h;;;1;Prikaûi na karti;925;18;Istarska ûupanija;52420;Buzet;Trg fontana;5;;Trg fontana 5;Buzet, Trg fontana 5;5;1554571;5685662;1;Prikaûi na karti;;16∞ 24' 47'';46∞ 17' 58''
25385;10304;926;15616;2;Dnevno-noÊni trezor;Dubrovnik;Dr. A.StarËeviÊa 45;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;926;19;DubrovaËko-neretvanska ûupanija;20000;Dubrovnik;Dr. A. StarËeviÊa ;45;;Dr. A. StarËeviÊa  45;Dubrovnik, Dr. A. StarËeviÊa  45;45;2013743;5259154;1;Prikaûi na karti;;15∞ 58' 22'';45∞ 48' 1''
25386;10304;926;15616;4;Ureaj za zaprimanje naloga;Dubrovnik;Dr. A.StarËeviÊa 45;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;926;19;DubrovaËko-neretvanska ûupanija;20000;Dubrovnik;Dr. A. StarËeviÊa ;45;;Dr. A. StarËeviÊa  45;Dubrovnik, Dr. A. StarËeviÊa  45;45;2013743;5259154;1;Prikaûi na karti;;13∞ 57' 54'';45∞ 24' 22''
25392;10304;926;10140;1;Bankomat;Dubrovnik;Dr. Ante StarËeviÊa 45;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;926;19;DubrovaËko-neretvanska ûupanija;20000;Dubrovnik;Dr. A. StarËeviÊa ;45;;Dr. A. StarËeviÊa  45;Dubrovnik, Dr. A. StarËeviÊa  45;45;2013743;5259154;1;Prikaûi na karti;;18∞ 5' 23'';45∞ 39' 7''
25388;;927;88010;1;Bankomat;Zagreb;Zagreb, Heinzelova 70;1;U funkciji (radi);Allianz Zagreb dd (zgrada Auto Hrvatske);1;0-24 h;;;1;Prikaûi na karti;927;21;Grad Zagreb;10000;Zagreb;Heinzelova ;70;;Heinzelova  70;Zagreb, Heinzelova  70;70;1781926;5749081;1;Prikaûi na karti;;16∞ 0' 26'';45∞ 48' 16''
25389;;928;10209;1;Bankomat;Osijek;KuhaËeva 25a;1;U funkciji (radi);"Restoran ""Kod Ruûe""";1;0-24 h;;;1;Prikaûi na karti;928;14;OsjeËko-baranjska ûupanija;31000;Osijek;Franje KuhaËa;25;a;Franje KuhaËa 25a;Osijek, Franje KuhaËa 25/a;25/a;2081025;5710168;1;Prikaûi na karti;;18∞ 41' 39'';45∞ 33' 37''
25390;;929;10135;1;Bankomat;»ervar;AC ULIKA;1;U funkciji (radi);Plava Laguna;1;0-24 h;;;1;Prikaûi na karti;929;18;Istarska ûupanija;52449;»rvar;AC Ulika;0;;AC Ulika ;»rvar, AC Ulika ;;1512054;5661853;1;Prikaûi na karti;;13∞ 34' 59'';45∞ 15' 20''
25391;;930;76751;1;Bankomat;Dubrovnik;Vukovarska 7;1;U funkciji (radi);Poslovni prostor;1;0-24 h;;;1;Prikaûi na karti;930;19;DubrovaËko-neretvanska ûupanija;20000;Dubrovnik;Vukovarska;7;;Vukovarska 7;Dubrovnik, Vukovarska 7;7;2013383;5260298;1;Prikaûi na karti;;18∞ 5' 12'';42∞ 39' 34''
25393;;931;10212;1;Bankomat;Trogir;Gradska vrata 2;1;U funkciji (radi);Little star;1;0-24 h;;;1;Prikaûi na karti;931;17;Splitsko-dalmatinska ûupanija;21220;Trogir;Gradska vrata;2;;Gradska vrata 2;Trogir, Gradska vrata 2;2;1809031;5391075;1;Prikaûi na karti;;16∞ 15' 3'';43∞ 31' 3''
25394;;932;10210;1;Bankomat;Zagreb;Vodnikova 13;1;U funkciji (radi);Dijagram nekretnine d.o.o;1;0-24 h;;;1;Prikaûi na karti;932;21;Grad Zagreb;10000;Zagreb;Vodnikova;13;;Vodnikova 13;Zagreb, Vodnikova 13;13;1777458;5749204;1;Prikaûi na karti;;15∞ 58' 1'';45∞ 48' 19''
25395;;933;10142;1;Bankomat;Varaûdin;Trg kralja Tomislava 7;1;U funkciji (radi);Varaûdinske vijesti d.d.;1;0-24 h;;;1;Prikaûi na karti;933;5;Varaûdinska ûupanija;42000;Varaûdin;Trg kralja Tomislava;7;;Trg kralja Tomislava 7;Varaûdin, Trg kralja Tomislava 7;7;1818688;5829918;1;Prikaûi na karti;;16∞ 20' 15'';46∞ 18' 31''
